prefab	kind	item_key	name	src	breaks	yields	driven	pickup	statepick
gimmick_lamp_standstone_01_antumbra_off	stone		Lamp standstone 01 antumbra off	name	0		0	0	0
gimmick_lamp_standstone_01_antumbra_on	stone		Lamp standstone 01 antumbra on	name	0		0	0	0
gimmick_lamp_standstone_01_antumbra_reeddevil_on	stone		Stone	name	0		0	0	0
gimmick_lamp_standstone_01_antumbra_troll_on	stone		Stone	name	0		0	0	0
gimmick_lamp_standstone_01_darknessking_off	stone		Stone	name	0	Greyfur_Leather_Boots_VII	0	0	0
gimmick_lamp_standstone_01_dungeon_off	stone		Lamp standstone 01 dungeon off	name	0		0	0	0
gimmick_lamp_standstone_01_dungeon_on	stone		Lamp standstone 01 dungeon on	name	0		0	0	0
gimmick_lamp_standstone_01_index01_off	stone		Lamp standstone 01 index01 off	name	0		0	0	0
gimmick_lamp_standstone_01_marni_on	stone		Lamp standstone 01 marni on	name	0		0	0	0
gimmick_lamp_standstone_01_off	stone		Lamp standstone 01 off	name	0		0	0	0
gimmick_lamp_standstone_01_on	stone		Lamp standstone 01 on	name	0		0	0	0
gimmick_lamp_standstone_02_antumbra	stone		Lamp standstone 02 antumbra	name	0		0	0	0
gimmick_lamp_standstone_02_antumbra_del	stone		Lamp standstone 02 antumbra del	name	0		0	0	0
gimmick_lamp_standstone_02_antumbra_dem	stone		Lamp standstone 02 antumbra dem	name	0		0	0	0
gimmick_lamp_standstone_02_antumbra_desert	stone		Stone	name	0		0	0	0
gimmick_lamp_standstone_02_antumbra_kwe	stone		Lamp standstone 02 antumbra kwe	name	0		0	0	0
gimmick_lamp_standstone_02_antumbra_nameless	stone		Stone	name	0		0	0	0
gimmick_lamp_standstone_02_antumbra_reeddevil	stone		Stone	name	0		0	0	0
gimmick_lamp_standstone_02_antumbra_troll	stone		Stone	name	0		0	0	0
gimmick_lamp_standstone_02_index01_off	stone		Lamp standstone 02 index01 off	name	0		0	0	0
gimmick_lamp_standstone_02_off	stone		Lamp standstone 02 off	name	0		0	0	0
gimmick_lamp_standstone_02_on	stone		Lamp standstone 02 on	name	0		0	0	0
gimmick_lamp_standstone_02_skullknight_ice	stone		Stone	name	0		0	0	0
gimmick_lamp_standstone_02_skullknight_off	stone		Stone	name	0		0	0	0
gimmick_lamp_standstone_03_off	stone		Lamp standstone 03 off	name	0		0	0	0
gimmick_lamp_standstone_03_on	stone		Lamp standstone 03 on	name	0		0	0	0
gimmick_lamp_standstone_03_on_index01	stone		Lamp standstone 03 on index01	name	0		0	0	0
gimmick_lamp_standstone_04_off	stone		Lamp standstone 04 off	name	0		0	0	0
gimmick_lamp_standstone_04_on	stone		Lamp standstone 04 on	name	0		0	0	0
gimmick_lamp_standstone_05_index01_off	stone		Lamp standstone 05 index01 off	name	0		0	0	0
gimmick_lamp_standstone_05_off	stone		Lamp standstone 05 off	name	0		0	0	0
gimmick_lamp_standstone_06_index01_off	stone		Lamp standstone 06 index01 off	name	0		0	0	0
gimmick_lamp_standstone_06_index02_off	stone		Lamp standstone 06 index02 off	name	0		0	0	0
gimmick_lamp_standstone_06_index03_off	stone		Lamp standstone 06 index03 off	name	0		0	0	0
gimmick_lamp_standstone_06_index04_off	stone		Lamp standstone 06 index04 off	name	0		0	0	0
gimmick_lamp_standstone_06_off	stone		Lamp standstone 06 off	name	0		0	0	0
gimmick_laser_safe_01_button	pickup		Laser safe 01 button	tag	0		1	0	0
gimmick_laser_safe_02_button	pickup		Laser safe 02 button	tag	0		1	0	0
gimmick_laser_safe_03_button	pickup		Laser safe 03 button	tag	0		1	0	0
gimmick_lifespring_0001	wood		Tariv guardiantree pear	name	0		0	0	0
gimmick_liftable_pillar_02_stump	wood		Liftable pillar 02 stump	name	0		0	0	0
gimmick_marni_chocolate_loginoutmachine_0003	wood		Marni chocolate loginoutmachine	name	0		0	0	0
gimmick_marni_chocolate_product_02_index01	container		Container	tag	0		0	0	0
gimmick_marni_chocolate_product_02_index02	container		Container	tag	0		0	0	0
gimmick_marni_chocolate_product_02_index03	container		Container	tag	0		0	0	0
gimmick_marni_emp_capsule_0001_parts01	pickup		Marni emp capsule 0001 parts01	tag	0		1	0	0
gimmick_marni_emp_capsule_0001_parts02	pickup		Marni emp capsule 0001 parts02	tag	0		1	0	0
gimmick_milepost_crimsondesert	plant		Milepost reeddevil	name	0		0	0	0
gimmick_milepost_her_reeds	plant		Milepost her reeds	name	0		0	0	0
gimmick_mine_bismuth_place_01	ore		Mine bismuth	tag	1		0	0	0
gimmick_mine_bismuth_place_01_cave	ore		Mine bismuth cave	tag	1		0	0	0
gimmick_mine_bluestone_place_01	ore	BlueStone	Azurite	tag	1	BlueStone	0	0	0
gimmick_mine_bluestone_place_01_cave	ore		Mine bluestone cave	tag	1	BlueStone	0	0	0
gimmick_mine_copperstone_place_01	ore		Mine copper	tag	1	CopperOre	0	0	0
gimmick_mine_copperstone_place_01_cave	ore		Mine copper cave	tag	1	CopperOre	0	0	0
gimmick_mine_diamond_place_01	ore	Diamond	Diamond	tag	1	Diamond	0	0	0
gimmick_mine_diamond_place_01_cave	ore		Mine diamond cave	tag	1	Diamond	0	0	0
gimmick_mine_goldstone_place_01	ore		Mine gold	tag	1	GoldOre	0	0	0
gimmick_mine_goldstone_place_01_cave	ore		Mine gold cave	tag	1	GoldOre	0	0	0
gimmick_mine_goldstone_spot_0002	stone		Mine goldstone spot	name	0		0	0	0
gimmick_mine_goldstone_spot_0003	stone		Mine goldstone spot	name	0		0	0	0
gimmick_mine_goldstone_spot_0004	stone		Mine goldstone spot	name	0		0	0	0
gimmick_mine_greenstone_place_01	ore	GreenStone	Epidote	tag	1	GreenStone	0	0	0
gimmick_mine_greenstone_place_01_cave	ore		Mine greenstone cave	tag	1	GreenStone	0	0	0
gimmick_mine_ironstone_place_01	ore		Mine iron	tag	1	IronStone	0	0	0
gimmick_mine_ironstone_place_01_cave	ore		Mine iron cave	tag	1	IronStone	0	0	0
gimmick_mine_ore_bismuth_01	ore		Ore bismuth	tag	0	BismuthOre	0	0	0
gimmick_mine_redstone_place_01	ore	RedStone	Bloodstone	tag	1	RedStone	0	0	0
gimmick_mine_redstone_place_01_cave	ore		Mine redstone cave	tag	1	RedStone	0	0	0
gimmick_mine_ruby_place_01	ore	Ruby	Garnet	tag	1	Ruby	0	0	0
gimmick_mine_ruby_place_01_cave	ore		Mine ruby cave	tag	1	Ruby	0	0	0
gimmick_mine_silverstone_place_01	ore		Mine silver	tag	1	SilverOre	0	0	0
gimmick_mine_silverstone_place_01_cave	ore		Mine silver cave	tag	1	SilverOre	0	0	0
gimmick_mine_stone_01	ore	Stone_Quarry	Stone	tag	1	Stone_Quarry Fine_Stone Premium_Stone	0	0	0
gimmick_mine_whitestone_place_01	ore	WhiteStone	Scolecite Ore	tag	1	WhiteStone	0	0	0
gimmick_mine_whitestone_place_01_cave	ore		Mine whitestone cave	tag	1	WhiteStone	0	0	0
gimmick_mon_mechanic_core_big	pickup		Docking core big	tag	0	AbyssRuinsCreatureCore	0	0	0
gimmick_mon_mechanic_core_small	pickup		Docking core small	tag	0	AbyssRuinsCreatureCore	0	0	0
gimmick_mon_mechanic_elite_core_big	pickup		Mon mechanic elite core big	tag	0		1	0	0
gimmick_move_rock_01	stone		Move rock	name	0		0	0	0
gimmick_move_rock_02	stone		Move rock	name	0		0	0	0
gimmick_move_rock_03	stone		Move rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_01	stone		Fade rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_02	stone		Fade rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_03	stone		Fade rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_04	stone		Fade rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_05	stone		Fade rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_06	stone		Fade rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_07	stone		Fade rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_07_index01	stone		Fade rock 07 index01	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_basalt_01	stone		Fade rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_basalt_02	stone		Fade rock	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_core_01	stone		Nature rock dissolve stone core	name	0		0	0	0
gimmick_nature_rock_dissolve_stone_part_01	stone		Nature rock dissolve stone part	name	0		0	0	0
gimmick_nature_tree_stump_0001	wood		Nature tree stump	name	0		0	0	0
gimmick_nature_wood_broken_tree_12_swamp_body	wood		Wood	name	0		0	0	0
gimmick_nature_wood_broken_tree_12_swamp_parts01	wood		Wood	name	0		0	0	0
gimmick_nature_wood_redwoodsierra_stump_02_swamp	wood		Wood	name	0		0	0	0
gimmick_pictureframe_01	container	Collection_Prop_Picture_0065	Replica - Poverty Amidst Plenty	tag	0		0	0	0
gimmick_play_artificial_barrel_01	container		Barrel catch	tag	1		0	0	0
gimmick_play_artificial_barrel_02	container		Barrel catch	tag	1		0	0	0
gimmick_play_artificial_barrel_03	container		Barrel catch	tag	1		0	0	0
gimmick_pororin_sacred_01	pickup	Pororin_Sacred	Pororin Relic	folder	0	Pororin_Sacred	0	1	0
gimmick_pot_0001	container		Pot	tag	1		0	0	0
gimmick_pot_0002	container		Pot	tag	1		0	0	0
gimmick_pot_0003	container		Pot	tag	1		0	0	0
gimmick_pot_0004	pickup		Pot	tag	1		0	0	0
gimmick_pot_0005	container		Pot	tag	1		0	0	0
gimmick_pot_0006	container		Pot	tag	1		0	0	0
gimmick_pot_0007	pickup		Pot	tag	1		0	0	0
gimmick_pot_0008	pickup		Pot	tag	1		0	0	0
gimmick_pot_0009	container		Pot	tag	1		0	0	0
gimmick_pot_0010	pickup		Pot	tag	1		0	0	0
gimmick_pot_0011	pickup		Pot	tag	1		0	0	0
gimmick_pot_basicpot_13	container		Pot basicpot	tag	0		0	0	0
gimmick_pot_catch_02	pickup		Pot catch	tag	1		0	0	0
gimmick_pot_catch_04	pickup		Water pot catch	tag	1		0	0	0
gimmick_pot_fire_01	pickup		Pot fire	tag	1		0	0	0
gimmick_pot_kuku_01	container		Pot kuku	tag	0		0	0	0
gimmick_pot_kuku_02	container		Pot kuku	tag	0		0	0	0
gimmick_pot_kuku_03	container		Pot kuku	tag	0		0	0	0
gimmick_pot_kuku_04	container		Pot kuku	tag	0		0	0	0
gimmick_pot_kuku_05	container		Pot kuku	tag	0		0	0	0
gimmick_pot_poison_01	pickup		Pot poison	tag	1		0	0	0
gimmick_product_prop_beekeeping_01	container		Product prop beekeeping	tag	0		0	0	0
gimmick_product_prop_beekeeping_02	container		Product prop beekeeping	tag	0		0	0	0
gimmick_product_prop_beekeeping_03	container		Product prop beekeeping	tag	0		0	0	0
gimmick_product_prop_beekeeping_04	container		Product prop beekeeping	tag	0		0	0	0
gimmick_product_prop_beekeeping_05	container		Product prop beekeeping	tag	0		0	0	0
gimmick_product_prop_brewery_barrel_05	container		Product prop brewery barrel	tag	1		0	0	0
gimmick_product_prop_brewery_barrel_05_index01	container		Container	tag	1		0	0	0
gimmick_prop_pot_0001_cover	pickup		Prop pot 0001 cover	tag	0		0	0	0
gimmick_protective_stone_01	stone	Stone_Quarry	Stone	name	0		0	0	0
gimmick_protective_stone_01_attach	stone		Protective stone 01 attach	name	0		0	0	0
gimmick_purple_bomb_01	pickup		Battle purple bomb	tag	1	BountyHunter_Fabric_Boots_I	0	0	0
gimmick_puzzle_basket_01	container		Basket	tag	1		0	0	0
gimmick_puzzle_demeniss_bottom_kingtomb_door_01	stone		Gate dem stone kingtomb	name	0		0	0	0
gimmick_puzzle_egg_01_kuku	container		Puzzle egg 01 kuku	tag	0		0	0	0
gimmick_puzzle_egg_01_standstone	container		Puzzle egg 01 standstone	tag	0		0	0	0
gimmick_puzzle_ice_block_break_01	ore		Puzzle ice block break	tag	0		0	0	0
gimmick_puzzle_ice_wall_break_01	ore		Puzzle ice wall break	tag	0		0	0	0
gimmick_puzzle_ice_wall_break_02	ore		Puzzle ice wall break	tag	0		0	0	0
gimmick_puzzle_mansion_book_01	pickup		Puzzle mansion book	tag	0		0	0	0
gimmick_puzzle_omok_01	container		Puzzle omok	tag	0		0	0	0
gimmick_puzzle_omok_02	container		Puzzle omok	tag	0		0	0	0
gimmick_puzzle_pickaxe_break_point_01	ore		Puzzle pickaxe break point	tag	0		0	0	0
gimmick_puzzle_stacking_pot_0001_parts01	container		Puzzle stacking pot 0001 parts01	tag	0		0	0	0
gimmick_puzzle_stacking_pot_0001_parts02	container		Container	tag	0		0	0	0
gimmick_puzzle_standstone_01	stone		Puzzle standstone	name	0		0	0	0
gimmick_puzzle_standstone_smallstone_01	pickup		Puzzle standstone smallstone	tag	0		1	0	0
gimmick_puzzle_standstone_smallstone_02	pickup		Puzzle standstone smallstone	tag	0		1	0	0
gimmick_puzzle_standstone_smallstone_03	pickup		Puzzle standstone smallstone	tag	0		1	0	0
gimmick_puzzle_statue_01_standstone_combi	stone		Stone	name	0		0	0	0
gimmick_puzzle_statue_01_standstone_dial	stone		Puzzle statue 01 standstone dial	name	0		0	0	0
gimmick_puzzle_statue_01_standstone_operator	stone		Stone	name	0	Money_Camp_Food	0	0	0
gimmick_puzzle_statue_01_standstone_part	stone		Puzzle statue 01 standstone part	name	0		0	0	0
gimmick_puzzle_stone_wall_break_01_index01	ore		Ore	tag	0		0	0	0
gimmick_puzzle_tariv_guardiantree_attach_parts_01	wood		Wood	name	0	Flame_staff_spear_TwoHandSpear	0	0	0
gimmick_puzzle_troll_tower_ev_orn_cube_01	pickup		Puzzle troll tower ev orn cube	tag	0		1	0	0
gimmick_puzzle_troll_tower_ev_orn_cube_02	pickup		Puzzle troll tower ev orn cube	tag	0		1	0	0
gimmick_puzzle_troll_tower_ev_orn_cube_03	pickup		Puzzle troll tower ev orn cube	tag	0		1	0	0
gimmick_puzzle_troll_tower_ev_orn_cube_04	pickup		Puzzle troll tower ev orn cube	tag	0		1	0	0
gimmick_puzzle_trolltower_door_key_01	pickup		Puzzle trolltower door key	tag	0		1	0	0
gimmick_quarry_break_bigstone_01	stone		Quarry break bigstone	name	1		0	0	0
gimmick_quarry_break_bigstone_02	stone		Quarry break bigstone	name	1		0	0	0
gimmick_quarry_stone_0001	ore	Stone_Quarry	Stone	tag	0		0	0	0
gimmick_quest_abyss_debris_01	container		Quest abyss debris	tag	0		0	0	0
gimmick_rare_collect_kudzu_0001	plant		Rare collect kudzu	tag	0	Item_Rare_Collect_Kudzu	0	0	0
gimmick_rare_collect_stalactites_0001	ore		Rare collect stalactites	tag	0	Item_Rare_Collect_Stalactites	0	0	0
gimmick_reeddevil_scarecrow_01	plant		Reeddevil scarecrow	name	0		0	0	0
gimmick_reeddevil_scarecrow_02	plant		Reeddevil scarecrow	name	0		0	0	0
gimmick_reeddevil_scarecrow_03	plant		Reeddevil scarecrow	name	0		0	0	0
gimmick_reeddevil_tower_0001	plant		Reeddevil tower 0001 base	name	0		0	0	0
gimmick_reeddevil_tower_0001_parts01	plant		Reeddevil tower 0001 parts01	name	1		0	0	0
gimmick_reeddevil_tower_0001_parts02	plant		Reeddevil tower 0001 parts02	name	0		0	0	0
gimmick_reeddevil_tower_0002	plant		Reeddevil tower 0002 base	name	0		0	0	0
gimmick_reeddevil_tower_0002_parts01	plant		Reeddevil tower 0002 parts01	name	1		0	0	0
gimmick_reeddevil_tower_0002_parts02	plant		Reeddevil tower 0002 parts02	name	0		0	0	0
gimmick_reeddevil_tower_0002_parts03	plant		Reeddevil tower 0002 parts03	name	0		0	0	0
gimmick_rock_01	container		Rock catch	tag	0		0	0	0
gimmick_rock_02	stone		Rock break	name	0	Stone_Quarry	0	0	0
gimmick_rubber_tree_0001	wood		Rubber tree	name	0		0	0	0
gimmick_sack_02	container		Sack	tag	0		0	0	0
gimmick_shinystone_01	stone		Shinystone	name	0		0	0	0
gimmick_shinystone_02	pickup	ShinyStone_02	Shiny Rock	tag	0		0	0	0
gimmick_ships_elevator_01_longleaf	plant		Ships elevator 01 longleaf	name	0		0	0	0
gimmick_ships_elevator_02_pulley_longleaf	plant		Plant	name	0		0	0	0
gimmick_shops_cerealbasket_01	container		Shops cerealbasket	tag	1	Barley	0	0	0
gimmick_shops_cerealbasket_01_01	container		Shops cerealbasket 01	tag	1	Bean	0	0	0
gimmick_shops_cerealbasket_01_02	container		Shops cerealbasket 01	tag	1	Barley	0	0	0
gimmick_shops_cerealbox_01	container		Shops cerealbox	tag	1	Barley	0	0	0
gimmick_shops_cerealbox_01_i1	container		Shops cerealbox 01 i1	tag	1	Bean	0	0	0
gimmick_shops_cottonbasket_0001	container		Shops cottonbasket	tag	1	Cotton	0	0	0
gimmick_shops_fruitbasket_07	container		Shops fruitbasket	tag	1	Rasberry	0	0	0
gimmick_shops_fruitlbasket_01	container		Shops fruitlbasket	tag	1	Apple	0	0	0
gimmick_shops_fruitlbasket_02	container		Shops fruitlbasket	tag	1	Orange	0	0	0
gimmick_shops_fruitlbasket_03	container		Shops fruitlbasket	tag	1	Pear	0	0	0
gimmick_shops_fruitlbasket_04	container		Shops fruitlbasket	tag	1	Apple	0	0	0
gimmick_shops_fruitlbasket_05	container		Shops fruitlbasket	tag	1	Orange	0	0	0
gimmick_shops_fruitlbasket_06	container		Shops fruitlbasket	tag	1	Grape	0	0	0
gimmick_shops_mushroombasket_0001	container		Shops mushroombasket	tag	1	Songyi_Mushroom	0	0	0
gimmick_shops_mushroombasket_0002	container		Shops mushroombasket	tag	1	Pyogo_Mushroom	0	0	0
gimmick_shops_mushroombasket_0003	container		Shops mushroombasket	tag	1	Ssari_Mushroom	0	0	0
gimmick_shops_opnebox_01	container		Opnebox	tag	1		0	0	0
gimmick_shops_orchidsbasket_0001	container		Shops orchidsbasket	tag	1	Dendrobium_Flower	0	0	0
gimmick_shops_potionbox_01_desert	container		Shops potionbox 01 desert	tag	1	Collection_Prop_Bottle_0001	0	0	0
gimmick_shops_potionbox_01_i2	container		Shops potionbox 01 i2	tag	1	Collection_Prop_Bottle_0001	0	0	0
gimmick_shops_potionbox_01_i5	container		Shops potionbox 01 i5	tag	1	Collection_Prop_Bottle_0001	0	0	0
gimmick_shops_potionbox_01_kwe	container		Shops potionbox 01 kwe	tag	1	Collection_Prop_Bottle_0001	0	0	0
gimmick_shops_potionbox_03_desert	container		Shops potionbox 03 desert	tag	1	Collection_Prop_Bottle_0001	0	0	0
gimmick_smallstone_01	pickup		Smallstone	tag	0		1	0	0
gimmick_smoke_bomb_01	pickup		Battle smoke bomb	tag	1	BountyHunter_Fabric_Boots_I	0	0	0
gimmick_socket_collection_amaranth_01	plant	Item_Rare_Collect_amaranth	Amaranth	tag	0	Item_Rare_Collect_amaranth	0	0	0
gimmick_socket_collection_antirrhinum_01	plant		Variegatum	tag	0	SnapDragon	0	0	0
gimmick_socket_collection_apple_01	item	Apple	Apple	tag	0	Apple	0	0	0
gimmick_socket_collection_asparagus_01	item	Asparagus	Asparagus	tag	0	Asparagus	0	0	0
gimmick_socket_collection_barley_01	item	Barley	Barley	tag	0	Barley	0	0	0
gimmick_socket_collection_bean_01	plant	Bean	Beans	tag	0	Bean	0	0	0
gimmick_socket_collection_begonia_01	plant	Begonia	Begonia	tag	0	Begonia	0	0	0
gimmick_socket_collection_blackberry_01	item	Blackberry	Blackberry	tag	0	Blackberry	0	0	0
gimmick_socket_collection_blueberry_01	item	Blueberry	Blueberry	tag	0	Blueberry	0	0	0
gimmick_socket_collection_buckwheat_01	item	Buckwheat	Buckwheat	tag	0	Buckwheat	0	0	0
gimmick_socket_collection_cabbage_01	item	Cabbage	Cabbage	tag	0	Cabbage	0	0	0
gimmick_socket_collection_cacao_01	item	Cacao	Cacao	tag	0	Cacao	0	0	0
gimmick_socket_collection_carrot_01	item	Carrot	Carrot	tag	0	Carrot	0	0	0
gimmick_socket_collection_chaya_01	item	Item_Rare_Collect_Chaya	Chaya	tag	0	Item_Rare_Collect_Chaya	0	0	0
gimmick_socket_collection_chlorella_01	item		Chlorella	tag	0	Item_Rare_Collect_chlorella	0	0	0
gimmick_socket_collection_coffeetree_01	item	Coffee	Coffee Cherry	tag	0	Coffee	0	0	0
gimmick_socket_collection_corn_01	item	Corn	Corn	tag	0	Corn	0	0	0
gimmick_socket_collection_cotton_01	plant	Cotton	Cotton	tag	0	Cotton	0	0	0
gimmick_socket_collection_cucumber_01	item	Cucumber	Cucumber	tag	0	Cucumber	0	0	0
gimmick_socket_collection_desertwatermelon_01	item		Desertwatermelon	tag	0	Desert_Watermelon	0	0	0
gimmick_socket_collection_dulse_01	item		Dulse	tag	0	Item_Rare_Collect_Dulse	0	0	0
gimmick_socket_collection_elderberry_01	item	Elderberry	Elderberry	tag	0	Elderberry	0	0	0
gimmick_socket_collection_ensete_01	item		Ensete	tag	0	Item_Rare_Collect_Ensete	0	0	0
gimmick_socket_collection_fennel_01	item	Fennel	Fennel	tag	0	Fennel	0	0	0
gimmick_socket_collection_figs_01	item	Figs	Fig	tag	0	Figs	0	0	0
gimmick_socket_collection_garlic_01	item	Garlic	Garlic	tag	0	Garlic	0	0	0
gimmick_socket_collection_glowfruit_01	item		Glowfruit	tag	0		0	0	0
gimmick_socket_collection_grape_01	item	Grape	Grape	tag	0	Grape	0	0	0
gimmick_socket_collection_heterophylla_01	plant		Weed harsam	tag	0	Haasam	0	0	0
gimmick_socket_collection_imperata_01	plant	Croton	Croton	tag	0	WhiteHair_Root	0	0	0
gimmick_socket_collection_lavender_01	plant	Lavender	Lavender	tag	0	Lavender	0	0	0
gimmick_socket_collection_lavender_01_blue	plant		Lavender 01 blue	tag	0	Lavender_blue	0	0	0
gimmick_socket_collection_lavender_01_white	plant		Lavender 01 white	tag	0	Lavender_white	0	0	0
gimmick_socket_collection_lavender_01_yellow	plant		Lavender 01 yellow	tag	0	Lavender_yellow	0	0	0
gimmick_socket_collection_lentils_01	item	Lentils	Lentils	tag	0	Lentils	0	0	0
gimmick_socket_collection_linum_01	plant		Linum	tag	0	Ama	0	0	0
gimmick_socket_collection_marigold_01	plant	Marigold	Marigold	tag	0	Marigold	0	0	0
gimmick_socket_collection_navet_01	item	Navet	Turnip	tag	0	Navet	0	0	0
gimmick_socket_collection_oleander_01	plant	Oleander	Rosebay	tag	0	Oleander	0	0	0
gimmick_socket_collection_oliganthus_01	plant		Oliganthus	tag	0	Bell_Flower	0	0	0
gimmick_socket_collection_onion_01	item	Onion	Onion	tag	0	Onion	0	0	0
gimmick_socket_collection_opuntia_01	item		Opuntia	tag	0	Item_Rare_Collect_opuntia	0	0	0
gimmick_socket_collection_orange_01	item	Orange	Orange	tag	0	Orange	0	0	0
gimmick_socket_collection_pansy_01	plant	Pansy	Pansy	tag	0	Pansy	0	0	0
gimmick_socket_collection_parsley_01	item	Parsley	Parsley	tag	0	Parsley	0	0	0
gimmick_socket_collection_peach_01	item	Peach	Peach	tag	0	Peach	0	0	0
gimmick_socket_collection_pear_02	item	Pear	Pear	tag	0	Pear	0	0	0
gimmick_socket_collection_peas_01	plant	peas	Peas	tag	0	peas	0	0	0
gimmick_socket_collection_peony_01	plant	Peony	Peony	tag	0	Peony	0	0	0
gimmick_socket_collection_pineapple_01	item	Pineapple	Pineapple	tag	0	Pineapple	0	0	0
gimmick_socket_collection_pomegranate_01	item	Pomegranate	Pomegranate	tag	0	Pomegranate	0	0	0
gimmick_socket_collection_potato_01	item	Potato	Potato	tag	0	Potato	0	0	0
gimmick_socket_collection_pumpkin_01	item	Pumpkin	Pumpkin	tag	0	Pumpkin	0	0	0
gimmick_socket_collection_raspberry_01	item	Rasberry	Raspberry	tag	0	Rasberry	0	0	0
gimmick_socket_collection_redbeet_01	item	Redbeet	Beet	tag	0	Redbeet	0	0	0
gimmick_socket_collection_rock_orchids_01	plant		Rock orchids	tag	0	Dendrobium_Flower	0	0	0
gimmick_socket_collection_rosemary_01	plant	Rosemary	Rosemary	tag	0	Rosemary	0	0	0
gimmick_socket_collection_rosemary_01_pink	plant		Rosemary 01 pink	tag	0	Rosemary_pink	0	0	0
gimmick_socket_collection_rosemary_01_white	plant		Rosemary 01 white	tag	0	Rosemary_white	0	0	0
gimmick_socket_collection_rosemary_01_yellow	plant		Rosemary 01 yellow	tag	0	Rosemary_yellow	0	0	0
gimmick_socket_collection_rubber_seed_0002	item	Rubber_seed	Rubber Tree Seed	tag	0	Rubber_seed	0	0	0
gimmick_socket_collection_sage_01	plant		Bush sage	tag	0	Croton	0	0	0
gimmick_socket_collection_sage_01_red	plant		Bush sage 01 red	tag	0	Croton_Red	0	0	0
gimmick_socket_collection_sophora_01	plant		Weed sophora	tag	0	ThiefWand_Flower	0	0	0
gimmick_socket_collection_strawberry_01	item	Strawberry	Strawberry	tag	0	Strawberry	0	0	0
gimmick_socket_collection_sweetpotato_01	item	SweetPotato	Sweet Potato	tag	0	SweetPotato	0	0	0
gimmick_socket_collection_taro_01	item	Item_Rare_Collect_Taro	Taro	tag	0	Item_Rare_Collect_Taro	0	0	0
gimmick_socket_collection_tomato_01	item	Tomato	Tomato	tag	0	Tomato	0	0	0
gimmick_socket_collection_veratrum_01	plant		Veratrum	tag	0	Chickadee	0	0	0
gimmick_socket_collection_victorialis_01	item	Victorialis	Wild Garlic	tag	0	Victorialis	0	0	0
gimmick_socket_collection_villosa_01	plant		Villosa	tag	0	FoxBean_Flower	0	0	0
gimmick_socket_collection_wheat_01	item	Wheat	Wheat	tag	0	Wheat	0	0	0
gimmick_spot_marni_pictureframe_01	container	Collection_Prop_Picture_0059	Notable - Marni's Portrait	tag	0		0	0	0
gimmick_spot_marni_pictureframe_02	container	Collection_Prop_Picture_0060	Study - Dignified Genius	tag	0		0	0	0
gimmick_spot_marni_pictureframe_02_index01	container	Collection_Prop_Picture_0067	Study - Gathering Genius	tag	0		0	0	0
gimmick_spot_marni_pictureframe_02_index02	container	Collection_Prop_Picture_0068	Study - Discovering Genius	tag	0		0	0	0
gimmick_spot_marni_pictureframe_02_index03	container	Collection_Prop_Picture_0069	Study - Contemplative Genius	tag	0		0	0	0
gimmick_spot_marni_pictureframe_02_marni	container	Collection_Prop_Picture_0061	Study - Marni's Room	tag	0		0	0	0
gimmick_spot_tower_bismuth_01_break	ore		Background breakable bismuth	tag	1		0	0	0
gimmick_spot_tower_bismuth_06_break	ore		Background breakable bismuth	tag	1		0	0	0
gimmick_spot_tower_bismuth_bigcore_01	ore		Ore	tag	1		0	0	0
gimmick_spot_tower_demeniss_drop_knowledge_01_monument	pickup		Object	tag	0		1	0	0
gimmick_spot_tower_demeniss_drop_knowledge_04_alchemy	pickup		Object	tag	0		1	0	0
gimmick_spot_tower_demeniss_drop_knowledge_05_globe	pickup		Object	tag	0		1	0	0
gimmick_spot_tower_demeniss_drop_knowledge_06_standbook	pickup		Object	tag	0		1	0	0
gimmick_spot_tower_demeniss_drop_knowledge_07_picture	container	Collection_Prop_Picture_0062	Acclaimed - Fields of Color	tag	0		0	0	0
gimmick_spot_tower_demeniss_drop_knowledge_08_picture	container	Collection_Prop_Picture_0063	Notable - Golden Lands	tag	0		0	0	0
gimmick_spot_tower_demeniss_drop_knowledge_09_plate	container	Collection_Prop_Plate_0019	Decorative Iron Plate	tag	0		0	0	0
gimmick_spot_tower_demeniss_drop_knowledge_10_telescope	pickup		Object	tag	0		1	0	0
gimmick_spot_tower_demeniss_drop_knowledge_14_quill	pickup		Object	tag	0		1	0	0
gimmick_spot_tower_demeniss_drop_knowledge_15_statue	pickup		Object	tag	0		0	0	0
gimmick_spot_tower_demeniss_drop_knowledge_16_sandglass	pickup		Object	tag	0		0	0	0
gimmick_spot_tower_demeniss_drop_knowledge_17_magnifier	pickup		Object	tag	0		0	0	0
