row	key	string_key	name	class	tags	tier	value_copper
1184	1001154	frog	Poison Frog	amphibian	alchemy-material amphibian knowledge material reagent stackable tier-0	0	30
1185	1001155	greenfrog	Tree Frog	amphibian	alchemy-material amphibian knowledge material reagent stackable tier-0	0	30
1186	1001156	toad	Toad	amphibian	alchemy-material amphibian knowledge material reagent stackable tier-0	0	30
1187	1001157	burrowingtoad	Burrowing Toad	amphibian	alchemy-material amphibian knowledge material reagent stackable tier-0	0	30
1188	751103	Rosemary	Rosemary	herb	alchemy-material herb knowledge material reagent restores-mp stackable tier-0	0	8
1189	751107	Lavender	Lavender	herb	alchemy-material herb knowledge material reagent restores-mp stackable tier-0	0	8
1190	751106	Rosemary_yellow	Yellow Rosemary	herb	alchemy-material herb knowledge material reagent restores-mp stackable tier-0	0	8
1191	751110	Lavender_yellow	Yellow Lavender	herb	alchemy-material herb knowledge material reagent restores-mp stackable tier-0	0	8
1192	757012	Cotton	Cotton	herb	alchemy-material herb knowledge material reagent restores-stamina stackable tier-0	0	8
1193	757013	Dendrobium_Flower	Dendrobium Orchid	herb	alchemy-material herb knowledge material reagent restores-stamina stackable tier-0	0	8
1194	756804	WhiteHair_Root	Satintail Root	herb	alchemy-material herb knowledge material reagent restores-stamina stackable tier-0	0	8
1195	751105	Rosemary_white	White Rosemary	herb	alchemy-material herb knowledge material reagent restores-stamina stackable tier-0	0	8
1196	751109	Lavender_white	White Lavender	herb	alchemy-material herb knowledge material reagent restores-stamina stackable tier-0	0	8
1197	756802	ThiefWand_Flower	Shrubby Sophora	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	8
1198	757006	Peony	Peony	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	8
1199	751104	Rosemary_pink	Pink Rosemary	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	8
1200	757007	Begonia	Begonia	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	8
1201	757011	FoxBean_Flower	Dunbaria	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	8
1202	757002	Marigold	Marigold	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	8
1203	756803	Haasam	False Starwort	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	8
1204	757004	SnapDragon	Snapdragon	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	8
1205	751108	Lavender_blue	Blue Lavender	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	8
1206	1000663	Short_Horn	Short Horn	herb	alchemy-material herb knowledge material reagent restores-stamina stackable tier-0	0	30
1207	1000142	Possesion_Insam	Ginseng	herb	alchemy-material herb knowledge material reagent restores-mp stackable tier-0	0	150
1208	1000579	Bear_Bile	Bear's Gallbladder	herb	alchemy-material herb knowledge material reagent restores-hp stackable tier-0	0	155
1209	756518	Deer_Antler	Long Horn	herb	alchemy-material herb knowledge material reagent restores-stamina stackable tier-0	0	96
1210	751122	Croton	Croton	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	12
1211	757010	Bell_Flower	Lily of the Valley	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	12
1212	757009	Pansy	Pansy	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	12
1213	1001705	Oleander	Rosebay	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	36
1214	756901	Chickadee	False Hellebore	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	36
1215	754004	Spider_Poison	Poison	crafting-material	crafting-material material stackable tier-0	0	36
1216	754062	Acid_Spider_Poison	Acid Spider Venom	crafting-material	crafting-material material stackable tier-0	0	36
1217	751123	Croton_Red	Red Croton	herb	alchemy-material herb knowledge material reagent stackable tier-0	0	36
1218	777001	Gold_Apple	Golden Apple	alchemy-material	alchemy-material knowledge material stackable tier-0 wild	0	30000
1219	1001252	GoldenGoose_Egg	Golden Goose Egg	alchemy-material	alchemy-material material stackable tier-0 wild	0	30000
1220	22009	HolyWater	Holy Water	drink	catalyst consumable drink food knowledge reagent stackable tier-0	0	300
1221	1000476	High_HolyWater	Solumen's Holy Water	drink	catalyst consumable drink food knowledge reagent stackable tier-0	0	2000
1222	756701	Umbrella_Mushroom	Grisette Mushroom	herb	alchemy-material herb material mushroom poisonous stackable tier-0	0	120
1223	756703	RedDeerHorn_Mushroom	Poison Fire Coral Mushroom	herb	alchemy-material herb material mushroom poisonous stackable tier-0	0	120
1224	1000689	Stone_Quarry	Stone	stone	catalyst crafting-material knowledge material reagent stackable stone tier-0	0	10
1225	1000555	Fine_Stone	Fine Stone	stone	catalyst crafting-material knowledge material reagent stackable stone tier-0	0	25
1226	1000610	Premium_Stone	Flawless Stone	stone	catalyst crafting-material knowledge material reagent stackable stone tier-0	0	75
1227	1000541	Item_Rare_Collect_Stalactites	Stalactite	stone	catalyst crafting-material knowledge material reagent stackable stone tier-0	0	150
1228	720001	IronStone	Iron Ore	ore	catalyst crafting-material knowledge material ore reagent stackable tier-0	0	18
1229	720004	CopperOre	Copper Ore	ore	catalyst crafting-material knowledge material ore reagent stackable tier-0	0	45
1230	720002	SilverOre	Silver Ore	ore	catalyst crafting-material knowledge material ore reagent stackable tier-0	0	135
1231	721505	RedStone	Bloodstone	ore	catalyst crafting-material knowledge material ore reagent stackable tier-0	0	135
1232	720003	GoldOre	Gold Ore	ore	catalyst crafting-material knowledge material ore reagent stackable tier-0	0	270
1233	721506	WhiteStone	Scolecite Ore	ore	catalyst crafting-material knowledge material ore reagent stackable tier-0	0	270
1234	720010	BismuthOre	Bismuth Ore	ore	catalyst crafting-material knowledge material ore reagent stackable tier-0	0	270
1235	1000538	Item_Rare_Collect_SulfurStone	Brimstone	ore	catalyst crafting-material knowledge material mineral ore reagent stackable tier-0	0	540
1236	1000543	Item_Rare_Collect_Mercury	Mercury	ore	catalyst crafting-material knowledge material mineral ore reagent stackable tier-0	0	540
1237	1000544	Item_Rare_Collect_Rubber	Rubber	crafting-material	catalyst crafting-material knowledge material rare-gather reagent stackable tier-0	0	540
1238	1002870	Item_Rare_Collect_Platinum	Platinum	ore	crafting-material knowledge material ore stackable tier-0	0	100000
1239	721501	Ruby	Garnet	jewel	catalyst crafting-material jewel knowledge material reagent stackable tier-0	0	250
1240	721503	BlueStone	Azurite	jewel	catalyst crafting-material jewel knowledge material reagent stackable tier-0	0	250
1241	721502	GreenStone	Epidote	jewel	catalyst crafting-material jewel knowledge material reagent stackable tier-0	0	250
1242	721504	Diamond	Diamond	jewel	catalyst crafting-material jewel knowledge material reagent stackable tier-0	0	600
1243	710001	Wood	Timber	wood	catalyst crafting-material knowledge material reagent stackable tier-0 wood	0	10
1244	1000081	Fine_Wood	Fine Timber	wood	catalyst crafting-material knowledge material reagent stackable tier-0 wood	0	25
1245	1000489	Premium_Wood	Flawless Timber	wood	catalyst crafting-material knowledge material reagent stackable tier-0 wood	0	75
1246	1004459	Wood_Branch_Usable	Rough Tree Branch	wood	crafting-material material stackable tier-0 wood	0	2
1247	1004461	Bamboo_Branch_Usable	Rough Bamboo Stalk	wood	crafting-material material stackable tier-0 wood	0	2
1248	1004460	Wood_Branch_Hard_Usable	Rough and Sturdy Tree Branch	wood	crafting-material material stackable tier-0 wood	0	2
1249	1004462	Bamboo_Branch_Hard_Usable	Rough and Sturdy Bamboo Stalk	wood	crafting-material material stackable tier-0 wood	0	2
1250	1004463	Wood_Branch_WildSpirit	Divine Tree Branch	wood	crafting-material knowledge material stackable tier-0 wood	0	108
1251	740001	Leather	Thin Hide	hide	catalyst crafting-material hide knowledge material reagent stackable tier-0	0	8
1252	740002	Deer_Leather	Short Hair Hide	hide	catalyst crafting-material hide knowledge material reagent stackable tier-0	0	8
1253	740004	Bear_Leather	Thick Hide	hide	catalyst crafting-material hide knowledge material reagent stackable tier-0	0	20
1254	740003	Wolf_Leather	Long Hair Hide	hide	catalyst crafting-material hide knowledge material reagent stackable tier-0	0	60
1255	740005	Crocodile_Skin	Sturdy Hide	hide	catalyst crafting-material hide knowledge material reagent stackable tier-0	0	60
1256	754006	Spider_Web	Spider Web	fabric	catalyst crafting-material fabric knowledge material reagent stackable tier-0	0	8
1257	700001	Clout	Cloth Piece	fabric	catalyst crafting-material fabric knowledge material reagent stackable tier-0	0	8
1258	1001117	Wool	Fleece	fabric	catalyst crafting-material fabric knowledge material reagent stackable tier-0	0	20
1259	1000659	Feather	Feather	fabric	catalyst crafting-material fabric knowledge material reagent stackable tier-0	0	8
1260	1000265	Harpy_Feather	Harpy Feather	fabric	catalyst crafting-material fabric knowledge material reagent stackable tier-0	0	60
1261	795009	Animal_Bone	Small Bone	bone	bone catalyst crafting-material knowledge material reagent stackable tier-0	0	8
1262	1000853	Fang	Fang	bone	bone catalyst crafting-material knowledge material reagent stackable tier-0	0	20
1263	1000660	Large_Bone	Large Bone	bone	bone catalyst crafting-material knowledge material reagent stackable tier-0	0	60
1264	1000662	Ivory	Ivory	bone	bone catalyst crafting-material knowledge material reagent stackable tier-0	0	120
1265	30010	Gun_Powder	Gunpowder	crafting-material	crafting-material knowledge material stackable tier-0	0	5
1266	790002	Empty_Bottle	Empty Bottle	crafting-material	crafting-material knowledge material stackable tier-0	0	2
1267	752021	High_Meat	Tough Meat	meat	ingredient knowledge material meat restores-hp stackable tier-0	0	10
1268	1000963	Meat_I	Lean Meat	meat	ingredient knowledge material meat restores-hp stackable tier-0	0	15
1269	1000964	Meat_II	Fine Meat	meat	ingredient knowledge material meat restores-hp stackable tier-0	0	15
1270	1000965	Meat_III	Tender Meat	meat	ingredient knowledge material meat restores-hp stackable tier-0	0	25
1271	1000966	Meat_IV	Marbled Meat	meat	ingredient knowledge material meat restores-hp stackable tier-0	0	25
1272	1000633	Bird_Meat	Lean Bird Meat	meat	ingredient knowledge material meat restores-hp stackable tier-0	0	15
1273	1000717	Chicken_Meat	Bird Meat	meat	ingredient knowledge material meat restores-hp stackable tier-0	0	15
1274	1001569	Lentils	Lentils	grain	grain ingredient knowledge material restores-hp stackable tier-0	0	5
1275	1001706	peas	Peas	grain	grain ingredient knowledge material restores-hp stackable tier-0	0	5
1276	750004	Bean	Beans	grain	grain ingredient knowledge material restores-hp stackable tier-0	0	5
1277	1001670	Barley	Barley	grain	grain ingredient knowledge material restores-hp stackable tier-0	0	5
1278	750002	Wheat	Wheat	grain	grain ingredient knowledge material restores-hp stackable tier-0	0	5
1279	1000469	Buckwheat	Buckwheat	grain	grain ingredient knowledge material restores-hp stackable tier-0	0	5
1280	750019	Corn	Corn	grain	grain ingredient knowledge material mount-feed restores-hp stackable tier-0	0	5
1281	750018	Oats	Oats	grain	grain ingredient knowledge material mount-feed restores-hp stackable tier-0	0	5
1282	751128	Rasberry	Raspberry	fruit	fruit ingredient knowledge material restores-mp stackable tier-0	0	8
1283	1001672	Elderberry	Elderberry	fruit	fruit ingredient knowledge material restores-mp stackable tier-0	0	8
1284	751134	Blackberry	Blackberry	fruit	fruit ingredient knowledge material mount-feed restores-mp stackable tier-0	0	8
1285	751127	Blueberry	Blueberry	fruit	fruit ingredient knowledge material mount-feed restores-mp stackable tier-0	0	8
1286	1001673	Pomegranate	Pomegranate	fruit	fruit ingredient knowledge material restores-mp stackable tier-0	0	24
1287	1001674	Figs	Fig	fruit	fruit ingredient knowledge material restores-mp stackable tier-0	0	24
1288	750030	Peach	Peach	fruit	fruit ingredient knowledge material restores-mp stackable tier-0	0	24
1289	750035	Tomato	Tomato	fruit	fruit ingredient knowledge material restores-mp stackable tier-0	0	24
1290	750006	Apple	Apple	fruit	fruit ingredient knowledge material mount-feed restores-mp stackable tier-0	0	24
1291	1001671	Strawberry	Strawberry	fruit	fruit ingredient knowledge material mount-feed restores-mp stackable tier-0	0	24
1292	750008	Grape	Grape	fruit	fruit ingredient knowledge material mount-feed restores-mp stackable tier-0	0	24
1293	750025	Orange	Orange	fruit	fruit ingredient knowledge material mount-feed restores-mp stackable tier-0	0	24
1294	1001675	Pineapple	Pineapple	fruit	fruit ingredient knowledge material restores-mp stackable tier-0	0	72
1295	751118	Desert_Watermelon	Desert Melon	fruit	fruit ingredient knowledge material mount-feed restores-mp stackable tier-0	0	72
1296	1001676	Coffee	Coffee Cherry	fruit	fruit ingredient knowledge material restores-mp stackable tier-0	0	144
1297	1001677	Cacao	Cacao	fruit	fruit ingredient knowledge material restores-hp stackable tier-0	0	144
1298	750024	Onion	Onion	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	6
1299	751112	Ama	Flax	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	6
1300	1001566	Cucumber	Cucumber	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	6
1301	1001567	Navet	Turnip	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	6
1302	1001568	Redbeet	Beet	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	6
1303	751111	Garlic	Garlic	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	12
1304	751132	Potato	Potato	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	12
1305	751133	SweetPotato	Sweet Potato	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	12
1306	1000565	Pumpkin	Pumpkin	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	12
1307	1000564	Cabbage	Cabbage	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	12
1308	1001570	Parsley	Parsley	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	12
1309	750003	Carrot	Carrot	vegetable	ingredient knowledge material mount-feed restores-mp stackable tier-0 vegetable	0	12
1310	1001190	Victorialis	Wild Garlic	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	24
1311	1001187	Asparagus	Asparagus	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	24
1312	1001668	Fennel	Fennel	vegetable	ingredient knowledge material restores-mp stackable tier-0 vegetable	0	24
1313	1000518	Item_Rare_Collect_RazorClam	Razor Clam	seafood	ingredient knowledge material rare-gather seafood stackable tier-0	0	170
1314	1001892	Item_Chocolate	Chocolate	food	consumable food ingredient knowledge material rare-gather restores-hp stackable tier-0	0	96
1315	1000398	Item_Rare_Collect_Chaya	Chaya	vegetable	ingredient knowledge material rare-gather reagent restores-mp stackable tier-0 vegetable	0	130
1316	1000396	Item_Rare_Collect_Ensete	Enset	fruit	fruit ingredient knowledge material rare-gather reagent restores-mp stackable tier-0	0	130
1317	1002080	Item_Rare_Collect_chlorella	Green Algae	ingredient	algae ingredient knowledge material rare-gather reagent restores-mp stackable tier-0	0	150
1318	1001330	Item_Rare_Collect_jijeongta_leaf	Palmar Leaf	herb	herb ingredient knowledge material rare-gather reagent restores-mp stackable tier-0	0	400
